"uuid","time_begin","time_end","distance","origin_lat","origin_lng","destination_lat","destination_lng","type","pass_is","jam"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-28 15:23:06","2022-10-28 15:47:54",21406,36.4950285,127.3177104,36.373787,127.3390457,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-28 21:15:44","2022-10-28 21:51:03",41439,36.2844634,127.3761641,36.497316,127.2448408,"DtoS","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-28 22:20:38","2022-10-28 23:41:03",40575,36.4989372,127.2180001,36.3441394,127.3706622,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-31 11:22:34","2022-10-31 11:56:37",25468,36.2982668,127.337316,36.4740447,127.2850864,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-10-31 16:18:56","2022-10-31 17:02:17",39005,36.4712227,127.2554969,36.3071755,127.3973675,"StoD","true","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-02 11:24:54","2022-11-02 12:13:33",33637,36.3041685,127.3349329,36.475378,127.2798824,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-02 13:50:48","2022-11-02 14:11:48",15709,36.4721048,127.2851468,36.3738065,127.3387623,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-04 11:37:04","2022-11-04 12:10:57",33921,36.2986953,127.3406362,36.475171,127.2779479,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-04 14:42:01","2022-11-04 15:05:29",19191,36.4858558,127.3199613,36.3752462,127.3382024,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-07 11:29:55","2022-11-07 11:58:37",31731,36.2992274,127.3405976,36.474939,127.2777058,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-07 13:40:55","2022-11-07 14:22:22",20793,36.4871838,127.3248133,36.3688464,127.3362281,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-09 11:46:55","2022-11-09 12:29:17",23026,36.3168129,127.3149793,36.476792,127.2811645,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-09 14:25:42","2022-11-09 14:52:49",20495,36.4884751,127.3224519,36.3720838,127.3359785,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-11 11:41:15","2022-11-11 12:19:55",31101,36.2978003,127.3402026,36.4768364,127.2817609,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-11 14:01:12","2022-11-11 14:29:01",19461,36.485917,127.319807,36.3737451,127.3388952,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-14 11:32:48","2022-11-14 12:20:24",29752,36.3019341,127.3406303,36.4767393,127.2819681,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-14 14:41:03","2022-11-14 15:04:39",19529,36.4856106,127.3204351,36.3727849,127.3395056,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-16 11:22:41","2022-11-16 12:01:44",24011,36.3018162,127.3406143,36.4734123,127.279516,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-16 13:55:08","2022-11-16 14:28:24",20820,36.4933037,127.3237982,36.3738822,127.3391097,"StoD","false","false"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-18 11:29:36","2022-11-18 12:03:04",22787,36.3005821,127.3238203,36.4719114,127.2811126,"DtoS","false","true"
"67ff1ddb790d4f38a8373695e6a9d892","2022-11-18 14:32:03","2022-11-18 14:59:42",20002,36.4887174,127.3217218,36.3737299,127.3387544,"StoD","false","false"
"6915847354794b9088a351ab8e3fa820","2022-10-17 21:14:15","2022-10-17 21:57:27",21857,36.475488,127.286275,36.345405,127.387362,"StoD","false","true"
"6915847354794b9088a351ab8e3fa820","2022-10-28 16:43:22","2022-10-28 17:47:24",24195,36.328518,127.413211,36.47736,127.287937,"DtoS","false","true"
"6915847354794b9088a351ab8e3fa820","2022-10-29 00:04:30","2022-10-29 00:42:27",27376,36.477153,127.296627,36.328081,127.413076,"StoD","false","true"
"6915847354794b9088a351ab8e3fa820","2022-10-29 08:56:54","2022-10-29 10:01:24",25636,36.327153,127.412916,36.477696,127.288227,"DtoS","false","false"
"6aaeff7d164d41b79d12c8b71fc729b1","2022-10-23 09:34:34","2022-10-23 10:34:58",40352,36.4319856,127.3971976,36.5002181,127.2366741,"DtoS","false","true"
"6aaeff7d164d41b79d12c8b71fc729b1","2022-10-29 17:27:02","2022-10-29 17:55:32",13902,36.4442117,127.3851954,36.498649,127.2822745,"DtoS","false","true"
"6aaeff7d164d41b79d12c8b71fc729b1","2022-11-03 19:06:13","2022-11-03 19:29:28",14525,36.437882,127.383856,36.4673716,127.2696092,"DtoS","false","true"
"6aaeff7d164d41b79d12c8b71fc729b1","2022-11-03 22:25:57","2022-11-03 22:43:45",17187,36.4921352,127.2683534,36.4365304,127.3843493,"StoD","false","false"
"766c76ee857c46da89b29c4126ac1784","2022-11-12 12:00:12","2022-11-12 12:56:19",34145,36.4917578,127.2461094,36.3221659,127.4296619,"StoD","false","true"
"7e070d27303149949fdf5fcf95ccb1f6","2022-11-12 19:45:28","2022-11-12 20:12:35",17772,36.4427128,127.4281968,36.5194308,127.3492585,"DtoS","false","true"
"7e070d27303149949fdf5fcf95ccb1f6","2022-11-13 01:31:20","2022-11-13 02:06:02",28541,36.5191646,127.3492067,36.3594174,127.3913634,"StoD","false","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-16 20:22:27","2022-10-16 20:55:27",21184,36.4901614,127.2590272,36.3516116,127.3776196,"StoD","false","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-17 08:47:32","2022-10-17 09:31:41",33433,36.3095778,127.3182033,36.4891684,127.2579875,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-17 18:40:17","2022-10-17 19:39:45",26379,36.4890753,127.2577785,36.3001982,127.3515923,"StoD","true","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-18 08:18:38","2022-10-18 09:10:43",38519,36.3250712,127.3718452,36.4891849,127.2579926,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-18 17:24:46","2022-10-18 18:29:20",26374,36.4895655,127.2579065,36.3001614,127.3520298,"StoD","true","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-21 08:49:40","2022-10-21 09:34:01",35917,36.2999396,127.3525271,36.4888927,127.2579116,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-21 18:00:58","2022-10-21 19:37:57",32938,36.4889626,127.2578538,36.3000099,127.3520054,"StoD","true","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-22 13:38:28","2022-10-22 15:32:29",64995,36.3016559,127.3520214,36.4895381,127.2563435,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-24 08:27:24","2022-10-24 09:16:24",35044,36.3000269,127.3519315,36.489167,127.258032,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-24 19:46:06","2022-10-24 20:13:00",15497,36.4892877,127.2579288,36.3747078,127.3208604,"StoD","true","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-25 08:17:44","2022-10-25 09:09:41",35389,36.3000094,127.3520295,36.4891444,127.2578309,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-26 08:08:19","2022-10-26 09:02:23",36323,36.3000202,127.3519242,36.4894433,127.2577115,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-26 20:06:14","2022-10-26 21:12:02",31750,36.4891319,127.2578632,36.3251712,127.3734418,"StoD","true","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-27 08:09:21","2022-10-27 08:59:24",36401,36.3000176,127.3519147,36.4891592,127.2579926,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-27 18:35:49","2022-10-27 19:03:00",12051,36.4892795,127.2579455,36.3990358,127.3097187,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-28 08:42:16","2022-10-28 09:24:05",36174,36.2990214,127.3535854,36.4888857,127.2579216,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-28 22:14:31","2022-10-28 23:11:42",26504,36.4890392,127.2576115,36.3144406,127.3213159,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-31 08:33:19","2022-10-31 09:21:18",36636,36.2996141,127.353092,36.489308,127.2576162,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-10-31 19:46:30","2022-10-31 20:30:41",25624,36.4895211,127.2589379,36.3253159,127.373457,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-01 09:15:50","2022-11-01 09:38:34",12354,36.3958952,127.3127558,36.4888313,127.257789,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-01 19:17:01","2022-11-01 20:04:45",25640,36.4888781,127.257758,36.3271785,127.3709367,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-02 08:33:43","2022-11-02 09:15:44",37877,36.3230135,127.3702595,36.4890522,127.2577185,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-02 16:39:48","2022-11-02 17:43:42",25838,36.488832,127.257823,36.3253262,127.3733984,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-03 08:18:11","2022-11-03 09:07:43",38402,36.3250763,127.3734059,36.4890488,127.2576658,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-03 16:41:00","2022-11-03 18:02:14",27322,36.4895674,127.2578365,36.3000172,127.3519261,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-04 08:28:55","2022-11-04 09:29:01",41134,36.3090388,127.3186505,36.4894985,127.2578578,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-04 16:27:47","2022-11-04 17:20:36",24566,36.4890135,127.2581518,36.3012192,127.3240028,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-07 08:41:03","2022-11-07 09:28:16",36322,36.2985789,127.3537692,36.4891529,127.2576272,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-07 21:19:10","2022-11-07 22:10:23",30771,36.4890105,127.2576789,36.3252708,127.373425,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-09 20:16:13","2022-11-09 21:14:21",31044,36.4894667,127.2579829,36.3251323,127.3733847,"StoD","false","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-10 17:19:06","2022-11-10 18:35:02",31155,36.4888507,127.2577744,36.3252764,127.3733871,"StoD","false","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-11 07:59:20","2022-11-11 08:57:25",36072,36.2930402,127.3500799,36.4895991,127.2578758,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-12 11:17:31","2022-11-12 12:27:41",36112,36.3146915,127.3200623,36.4903732,127.2573214,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-14 08:34:56","2022-11-14 09:19:10",36178,36.3000775,127.3519955,36.4894448,127.2579106,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-15 08:35:47","2022-11-15 09:26:13",36716,36.3003755,127.3511825,36.4891149,127.2575724,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-15 12:21:45","2022-11-15 12:59:56",21618,36.4897595,127.2563987,36.3378999,127.3475432,"StoD","true","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-15 13:16:24","2022-11-15 13:47:29",20777,36.3383877,127.3384577,36.4897912,127.2581137,"DtoS","true","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-15 16:56:12","2022-11-15 18:02:20",25497,36.4837799,127.2627524,36.2995245,127.3532064,"StoD","true","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-16 08:31:16","2022-11-16 09:18:25",36111,36.2988554,127.3536929,36.4890068,127.2577526,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-16 18:11:23","2022-11-16 19:24:47",27420,36.4887999,127.2579434,36.2927454,127.3500645,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-17 08:49:37","2022-11-17 09:31:30",35387,36.2964417,127.3535475,36.4890325,127.2577758,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-17 17:31:54","2022-11-17 18:34:02",21853,36.4888719,127.2578277,36.3515907,127.3774787,"StoD","false","false"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-18 08:40:40","2022-11-18 09:18:48",19176,36.3561173,127.3499089,36.4887973,127.2577477,"DtoS","true","true"
"7fc1715756704bfc98f333bb1f2862ac","2022-11-18 18:31:42","2022-11-18 19:37:10",23921,36.4893428,127.2575434,36.3580463,127.3526504,"StoD","false","false"
"8735302aed7145dba34578c161607f96","2022-10-15 15:27:03","2022-10-15 16:54:59",51521,36.27729,127.464247,36.491096,127.267517,"DtoS","false","true"
"8735302aed7145dba34578c161607f96","2022-10-15 19:01:56","2022-10-15 19:48:26",45846,36.490258,127.267238,36.277541,127.466485,"StoD","false","false"
"8735302aed7145dba34578c161607f96","2022-10-17 22:55:50","2022-10-17 23:18:42",25120,36.370912,127.390701,36.474066,127.255693,"DtoS","false","true"
"8735302aed7145dba34578c161607f96","2022-10-18 00:06:26","2022-10-18 00:34:18",24536,36.478371,127.30985,36.3334,127.431572,"StoD","false","true"
"8735302aed7145dba34578c161607f96","2022-10-19 20:37:29","2022-10-19 21:08:09",24705,36.36485,127.432121,36.499469,127.313927,"DtoS","false","true"
"8735302aed7145dba34578c161607f96","2022-10-19 22:16:15","2022-10-19 22:30:49",12461,36.47947,127.290974,36.4381,127.395422,"StoD","false","false"
"8735302aed7145dba34578c161607f96","2022-10-19 22:51:24","2022-10-19 23:13:14",14702,36.426443,127.390278,36.469418,127.277675,"DtoS","false","false"
"8735302aed7145dba34578c161607f96","2022-10-19 23:28:08","2022-10-19 23:40:31",15898,36.471213,127.2803,36.425941,127.392536,"StoD","false","false"
"8735302aed7145dba34578c161607f96","2022-10-20 21:32:10","2022-10-20 21:59:13",19297,36.355112,127.339308,36.487508,127.248962,"DtoS","false","true"
"8735302aed7145dba34578c161607f96","2022-10-20 22:53:07","2022-10-20 23:16:15",16478,36.485578,127.258485,36.438186,127.395511,"StoD","true","false"
"8735302aed7145dba34578c161607f96","2022-10-21 21:17:37","2022-10-21 23:09:38",49543,36.606108,127.291705,36.308895,127.397902,"StoD","false","true"
"8735302aed7145dba34578c161607f96","2022-10-25 22:15:04","2022-10-25 22:45:52",19462,36.349022,127.296501,36.485944,127.246804,"DtoS","false","true"
"8735302aed7145dba34578c161607f96","2022-10-25 23:10:53","2022-10-26 00:15:39",35239,36.487586,127.257445,36.320024,127.444253,"StoD","true","false"
"8735302aed7145dba34578c161607f96","2022-11-02 01:39:29","2022-11-02 01:56:42",14426,36.488187,127.25998,36.380601,127.327344,"StoD","false","true"
"8735302aed7145dba34578c161607f96","2022-11-08 21:13:59","2022-11-08 21:48:03",27066,36.343043,127.33631,36.528804,127.267349,"DtoS","false","true"
"8735302aed7145dba34578c161607f96","2022-11-08 23:03:20","2022-11-09 02:05:44",52841,36.514223,127.259158,36.277346,127.466532,"StoD","true","false"
"8735302aed7145dba34578c161607f96","2022-11-10 20:52:31","2022-11-10 21:22:34",21771,36.505606,127.26162,36.35935,127.369426,"StoD","true","true"
"8735302aed7145dba34578c161607f96","2022-11-10 21:57:19","2022-11-10 22:16:47",19817,36.365194,127.379401,36.474237,127.255345,"DtoS","false","false"
"8735302aed7145dba34578c161607f96","2022-11-10 22:49:35","2022-11-10 23:27:19",29764,36.479555,127.286385,36.326924,127.445585,"StoD","false","false"
"8735302aed7145dba34578c161607f96","2022-11-16 22:56:55","2022-11-16 23:26:20",26490,36.330179,127.398361,36.486062,127.319305,"DtoS","false","true"
"8735302aed7145dba34578c161607f96","2022-11-16 23:39:50","2022-11-16 23:48:20",11419,36.475767,127.324365,36.425932,127.392491,"StoD","false","false"
"8775279150c14db8b9f0399c62e3abe4","2022-10-29 12:19:19","2022-10-29 13:09:52",21403,36.3941891,127.4068327,36.4698617,127.2775462,"DtoS","false","true"
"8775279150c14db8b9f0399c62e3abe4","2022-10-29 18:16:48","2022-10-29 19:06:52",31273,36.5215901,127.3549021,36.4016646,127.4096766,"StoD","false","false"
"8f121c9d150e4592a14990069b62d745","2022-10-27 08:46:40","2022-10-27 08:57:47",12314,36.360261,127.294973,36.428356,127.277439,"DtoS","false","true"
"8f121c9d150e4592a14990069b62d745","2022-11-02 16:26:10","2022-11-02 17:02:44",34256,36.529466,127.26458,36.361479,127.294933,"StoD","false","true"
"8f121c9d150e4592a14990069b62d745","2022-11-03 14:51:26","2022-11-03 15:49:41",37391,36.338285,127.408795,36.493683,127.277108,"DtoS","false","true"
"8f121c9d150e4592a14990069b62d745","2022-11-03 16:51:22","2022-11-03 17:27:40",21686,36.49139,127.276762,36.361414,127.295059,"StoD","false","false"
"8f121c9d150e4592a14990069b62d745","2022-11-14 14:41:43","2022-11-14 15:26:53",30588,36.361358,127.294971,36.531278,127.255557,"DtoS","false","true"
"8f121c9d150e4592a14990069b62d745","2022-11-14 15:58:04","2022-11-14 16:33:36",29578,36.528429,127.257627,36.361322,127.29511,"StoD","false","false"
"919aecdcccce43f9a7d84432af691180","2022-10-18 11:58:44","2022-10-18 12:30:01",28541,36.4987026,127.2216738,36.3917552,127.4167146,"StoD","false","true"
"919aecdcccce43f9a7d84432af691180","2022-10-21 10:07:02","2022-10-21 10:47:11",31175,36.3658601,127.3196068,36.5936931,127.2983714,"DtoS","false","true"
"919aecdcccce43f9a7d84432af691180","2022-10-21 11:16:55","2022-10-21 11:56:44",39573,36.5938125,127.2986449,36.3918089,127.4167174,"StoD","false","false"
"919aecdcccce43f9a7d84432af691180","2022-10-25 12:35:39","2022-10-25 13:20:00",39393,36.5945604,127.2975731,36.391896,127.416709,"StoD","false","true"
"919aecdcccce43f9a7d84432af691180","2022-11-08 10:30:24","2022-11-08 11:04:04",29194,36.4930708,127.2217968,36.3918855,127.4165931,"StoD","false","true"
"919aecdcccce43f9a7d84432af691180","2022-11-10 11:28:26","2022-11-10 12:11:27",31654,36.3496881,127.2961186,36.5787964,127.2932215,"DtoS","false","true"
"919aecdcccce43f9a7d84432af691180","2022-11-10 14:20:40","2022-11-10 15:11:11",39651,36.5937944,127.2986526,36.3919505,127.4167837,"StoD","false","false"
"919aecdcccce43f9a7d84432af691180","2022-11-15 10:36:59","2022-11-15 11:27:49",39617,36.5937969,127.2982403,36.3919395,127.4166723,"StoD","false","true"
"9375378751c044a9a1701a8d48fb7aac","2022-10-20 15:43:18","2022-10-20 16:21:35",22014,36.5005138,127.258755,36.4383407,127.4162051,"StoD","true","true"
"9375378751c044a9a1701a8d48fb7aac","2022-10-21 07:36:24","2022-10-21 08:31:16",28605,36.4384315,127.4157655,36.5006922,127.2581676,"DtoS","false","true"
"9375378751c044a9a1701a8d48fb7aac","2022-10-21 15:11:06","2022-10-21 16:16:28",44972,36.5040144,127.2828599,36.3135415,127.4029443,"StoD","true","false"
"9375378751c044a9a1701a8d48fb7aac","2022-10-30 03:58:39","2022-10-30 04:26:31",29153,36.3318209,127.4163798,36.4715504,127.2716648,"DtoS","false","false"
"9375378751c044a9a1701a8d48fb7aac","2022-10-30 23:33:03","2022-10-31 00:16:24",28772,36.4709436,127.2743084,36.3353223,127.4145337,"StoD","false","false"
"9375378751c044a9a1701a8d48fb7aac","2022-11-18 22:11:37","2022-11-18 22:52:09",35021,36.2976495,127.3794005,36.4715115,127.2713794,"DtoS","false","true"
"9375378751c044a9a1701a8d48fb7aac","2022-11-18 23:03:59","2022-11-18 23:47:11",36781,36.4714635,127.2719675,36.3126239,127.4040995,"StoD","false","false"
"93f7a6b09bd548a8969e7df428741694","2022-10-26 07:47:27","2022-10-26 08:06:00",26469,36.5321719,127.3663475,36.3329758,127.4346591,"StoD","false","true"
"99ffcf4b53164535a37a5d9129f18f85","2022-10-31 18:15:23","2022-10-31 19:40:10",44942,36.3911087,127.3640614,36.5360746,127.2629902,"DtoS","false","true"
"a0dafd628014440195a22cd479cabbe7","2022-11-04 12:08:22","2022-11-04 12:33:46",14367,36.499086,127.259853,36.391288,127.305436,"StoD","false","true"
"a6de60307ad540c7aded6a463a6dad53","2022-11-09 09:59:54","2022-11-09 10:33:03",25290,36.354782,127.442857,36.491481,127.326156,"DtoS","false","true"
"a6de60307ad540c7aded6a463a6dad53","2022-11-09 11:15:45","2022-11-09 11:51:12",28711,36.489854,127.32641,36.324019,127.42703,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-17 08:04:23","2022-10-17 08:32:24",25251,36.36868,127.377792,36.499546,127.330597,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-17 18:07:12","2022-10-17 18:43:06",25269,36.499606,127.33052,36.368732,127.377497,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-18 08:05:48","2022-10-18 08:33:06",25256,36.368629,127.377771,36.499527,127.330624,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-18 18:10:29","2022-10-18 18:49:37",25241,36.499727,127.330473,36.368732,127.377496,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-20 08:09:42","2022-10-20 08:37:09",25292,36.368593,127.377819,36.499255,127.330809,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-20 18:12:32","2022-10-20 18:55:44",25217,36.499743,127.330028,36.368746,127.377503,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-21 08:05:08","2022-10-21 08:31:54",25269,36.368612,127.377838,36.499495,127.330667,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-21 18:14:04","2022-10-21 18:54:08",25231,36.499715,127.330367,36.368734,127.37752,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-24 08:10:54","2022-10-24 08:38:44",25275,36.368563,127.377801,36.499643,127.330493,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-24 18:08:50","2022-10-24 19:01:39",25451,36.499666,127.330478,36.367627,127.377325,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-25 08:11:42","2022-10-25 08:38:42",25314,36.368613,127.377804,36.49929,127.33081,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-25 18:10:04","2022-10-25 18:54:51",25279,36.499729,127.33037,36.368731,127.37752,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-26 08:10:16","2022-10-26 08:37:01",25248,36.368518,127.377732,36.499535,127.330613,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-26 23:19:33","2022-10-26 23:58:57",29563,36.483295,127.254193,36.368054,127.378286,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-27 07:54:01","2022-10-27 08:24:48",25228,36.367673,127.377287,36.499466,127.330707,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-27 18:16:53","2022-10-27 18:57:22",25233,36.499692,127.330444,36.368732,127.377479,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-28 08:07:33","2022-10-28 08:32:49",25227,36.368659,127.377797,36.499602,127.330375,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-28 18:26:18","2022-10-28 19:10:55",25571,36.499699,127.330497,36.367634,127.377378,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-29 09:42:11","2022-10-29 10:19:08",31145,36.368697,127.377722,36.503283,127.239712,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-29 20:58:49","2022-10-29 21:29:26",30836,36.502562,127.23945,36.368733,127.377445,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-10-31 08:07:49","2022-10-31 08:35:01",25297,36.368597,127.377782,36.49952,127.330633,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-10-31 18:12:03","2022-10-31 18:54:13",25247,36.499691,127.330299,36.368747,127.377491,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-01 08:08:16","2022-11-01 08:34:25",25296,36.368505,127.377638,36.499482,127.330686,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-01 18:15:29","2022-11-01 18:51:17",25242,36.49968,127.330316,36.368733,127.377452,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-02 08:06:32","2022-11-02 08:34:06",25312,36.368682,127.377742,36.499523,127.330629,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-02 18:13:31","2022-11-02 18:57:29",25254,36.499724,127.330452,36.368732,127.377491,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-03 08:06:40","2022-11-03 08:33:19",25271,36.368828,127.377797,36.49952,127.330633,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-03 18:11:01","2022-11-03 18:48:46",25239,36.499726,127.330375,36.368724,127.377544,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-04 08:02:52","2022-11-04 08:30:42",25274,36.368664,127.377805,36.499457,127.330719,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-04 18:33:28","2022-11-04 19:14:57",25252,36.499684,127.330422,36.368732,127.377465,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-07 08:08:20","2022-11-07 08:36:49",25340,36.368661,127.377651,36.499483,127.330684,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-07 18:22:38","2022-11-07 19:40:50",30398,36.49972,127.330413,36.357681,127.342409,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-08 08:08:03","2022-11-08 08:34:21",25244,36.368624,127.377808,36.499451,127.330728,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-08 18:14:05","2022-11-08 18:58:57",22338,36.499717,127.330475,36.371146,127.33816,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-09 08:06:51","2022-11-09 08:34:06",25257,36.368655,127.377856,36.499743,127.330546,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-09 18:17:22","2022-11-09 18:56:20",25233,36.499731,127.330438,36.368735,127.377491,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-10 08:07:44","2022-11-10 08:40:05",25303,36.368651,127.377753,36.499647,127.330704,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-10 18:13:27","2022-11-10 18:55:55",25419,36.499432,127.330714,36.368538,127.377155,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-11 08:01:11","2022-11-11 08:28:03",25240,36.368582,127.377728,36.499492,127.330689,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-11 18:12:15","2022-11-11 18:57:52",25289,36.499717,127.330549,36.368744,127.377499,"StoD","false","false"
"a7b5635125884040b7eea1f17f8d633c","2022-11-14 08:14:59","2022-11-14 08:42:48",25257,36.368632,127.377812,36.49943,127.330756,"DtoS","false","true"
"a7b5635125884040b7eea1f17f8d633c","2022-11-14 18:19:57","2022-11-14 18:59:27",25233,36.49969,127.330291,36.368731,127.377537,"StoD","false","false"
